alarm_id,incident_id,timestamp,device_id,alarm_type,severity,alarm_text,vendor,technology,acknowledged,cleared
ALM001197,INC0180,2026-03-01 06:51:17,DEV0020,link_down,major,Link down detected on uplink interface,Nokia,5G,False,False
ALM001198,INC0180,2026-03-01 06:59:38,DEV0023,device_unreachable,critical,Device is not reachable by network management system,Juniper,IP_MPLS,True,True
ALM001199,INC0180,2026-03-01 06:55:16,DEV0021,link_down,critical,Link down detected on uplink interface,Huawei,IP_MPLS,True,True
ALM001200,INC0180,2026-03-01 06:57:06,DEV0021,link_down,major,Link down detected on uplink interface,Huawei,IP_MPLS,False,False
ALM001201,INC0181,2026-03-01 12:28:17,DEV0099,utilization_high,major,Interface utilization exceeded threshold,Huawei,IP_MPLS,True,False
ALM001202,INC0181,2026-03-01 12:19:02,DEV0101,packet_loss,major,Packet loss threshold exceeded,Ericsson,IP_MPLS,False,True
ALM001203,INC0181,2026-03-01 12:16:15,DEV0098,cpu_high,major,CPU utilization exceeded threshold,Ericsson,Fiber,False,False
ALM001204,INC0181,2026-03-01 12:17:28,DEV0098,latency_high,minor,Latency threshold exceeded,Ericsson,Fiber,True,False
ALM001205,INC0181,2026-03-01 12:21:22,DEV0099,packet_loss,minor,Packet loss threshold exceeded,Huawei,IP_MPLS,True,False
ALM001206,INC0182,2026-03-01 13:33:27,DEV0106,memory_high,minor,Memory utilization exceeded threshold,Huawei,IP_MPLS,False,True
ALM001207,INC0182,2026-03-01 13:34:47,DEV0103,service_degraded,major,Service quality degradation detected,Juniper,Microwave,True,True
ALM001208,INC0182,2026-03-01 13:37:08,DEV0105,packet_loss,minor,Packet loss threshold exceeded,Huawei,Fiber,True,False
ALM001209,INC0182,2026-03-01 13:40:18,DEV0103,cpu_high,minor,CPU utilization exceeded threshold,Juniper,Microwave,True,True
ALM001210,INC0182,2026-03-01 13:31:28,DEV0106,latency_high,major,Latency threshold exceeded,Huawei,IP_MPLS,False,False
ALM001211,INC0183,2026-03-01 09:50:45,DEV0014,packet_loss,minor,Packet loss threshold exceeded,Juniper,5G,True,False
ALM001212,INC0183,2026-03-01 09:51:35,DEV0013,service_degraded,major,Service quality degradation detected,Ericsson,Fiber,False,True
ALM001213,INC0183,2026-03-01 09:53:07,DEV0013,service_degraded,major,Service quality degradation detected,Ericsson,Fiber,True,True
ALM001214,INC0183,2026-03-01 09:53:15,DEV0013,packet_loss,major,Packet loss threshold exceeded,Ericsson,Fiber,False,False
ALM001215,INC0183,2026-03-01 09:54:27,DEV0014,config_mismatch,minor,Configuration mismatch detected against expected baseline,Juniper,5G,True,True
ALM001216,INC0184,2026-03-01 07:31:43,DEV0084,device_unreachable,major,Device is not reachable by network management system,Huawei,IP_MPLS,True,False
ALM001217,INC0184,2026-03-01 07:39:03,DEV0082,cpu_high,critical,CPU utilization exceeded threshold,Juniper,IP_MPLS,True,True
ALM001218,INC0184,2026-03-01 07:30:45,DEV0084,memory_high,major,Memory utilization exceeded threshold,Huawei,IP_MPLS,False,True
ALM001219,INC0184,2026-03-01 07:41:10,DEV0084,memory_high,major,Memory utilization exceeded threshold,Huawei,IP_MPLS,True,False
ALM001220,INC0184,2026-03-01 07:38:41,DEV0082,link_down,major,Link down detected on uplink interface,Juniper,IP_MPLS,False,True
ALM001221,INC0184,2026-03-01 07:39:47,DEV0084,device_unreachable,major,Device is not reachable by network management system,Huawei,IP_MPLS,False,True
ALM001222,INC0184,2026-03-01 07:40:50,DEV0084,cpu_high,major,CPU utilization exceeded threshold,Huawei,IP_MPLS,False,True
ALM001223,INC0184,2026-03-01 07:40:33,DEV0082,device_unreachable,major,Device is not reachable by network management system,Juniper,IP_MPLS,True,False
ALM001224,INC0185,2026-03-01 22:36:14,DEV0082,service_degraded,minor,Service quality degradation detected,Juniper,IP_MPLS,False,True
ALM001225,INC0185,2026-03-01 22:32:59,DEV0084,memory_high,minor,Memory utilization exceeded threshold,Huawei,IP_MPLS,True,True
ALM001226,INC0185,2026-03-01 22:34:04,DEV0081,cpu_high,minor,CPU utilization exceeded threshold,Ericsson,4G,True,False
ALM001227,INC0185,2026-03-01 22:42:51,DEV0083,latency_high,major,Latency threshold exceeded,Juniper,IP_MPLS,True,False
ALM001228,INC0186,2026-03-01 10:36:43,DEV0113,service_degraded,major,Service quality degradation detected,Ericsson,Fiber,True,True
ALM001229,INC0186,2026-03-01 10:39:43,DEV0113,service_degraded,major,Service quality degradation detected,Ericsson,Fiber,False,True
ALM001230,INC0186,2026-03-01 10:39:42,DEV0111,packet_loss,major,Packet loss threshold exceeded,Nokia,Fiber,False,True
ALM001231,INC0186,2026-03-01 10:33:29,DEV0113,device_unreachable,major,Device is not reachable by network management system,Ericsson,Fiber,True,False
ALM001232,INC0186,2026-03-01 10:33:18,DEV0109,device_unreachable,major,Device is not reachable by network management system,Nokia,IP_MPLS,True,True
ALM001233,INC0186,2026-03-01 10:43:53,DEV0113,service_degraded,critical,Service quality degradation detected,Ericsson,Fiber,True,False
ALM001234,INC0186,2026-03-01 10:40:53,DEV0113,device_unreachable,critical,Device is not reachable by network management system,Ericsson,Fiber,True,False
ALM001235,INC0186,2026-03-01 10:40:05,DEV0111,packet_loss,critical,Packet loss threshold exceeded,Nokia,Fiber,False,False
ALM001236,INC0187,2026-03-01 04:32:13,DEV0114,service_degraded,minor,Service quality degradation detected,Cisco,IP_MPLS,True,True
ALM001237,INC0187,2026-03-01 04:36:01,DEV0111,cpu_high,minor,CPU utilization exceeded threshold,Nokia,Fiber,False,False
ALM001238,INC0187,2026-03-01 04:36:48,DEV0109,packet_loss,minor,Packet loss threshold exceeded,Nokia,IP_MPLS,False,True
ALM001239,INC0187,2026-03-01 04:42:28,DEV0114,memory_high,major,Memory utilization exceeded threshold,Cisco,IP_MPLS,False,True
ALM001240,INC0187,2026-03-01 04:33:55,DEV0114,packet_loss,minor,Packet loss threshold exceeded,Cisco,IP_MPLS,True,True
ALM001241,INC0187,2026-03-01 04:36:46,DEV0111,memory_high,minor,Memory utilization exceeded threshold,Nokia,Fiber,True,True
ALM001242,INC0187,2026-03-01 04:32:06,DEV0109,latency_high,minor,Latency threshold exceeded,Nokia,IP_MPLS,True,True
ALM001243,INC0188,2026-03-01 18:24:42,DEV0018,device_unreachable,critical,Device is not reachable by network management system,Cisco,4G,False,True
ALM001244,INC0188,2026-03-01 18:30:18,DEV0014,link_down,major,Link down detected on uplink interface,Juniper,5G,True,True
ALM001245,INC0188,2026-03-01 18:29:52,DEV0013,power_alarm,major,Power supply issue detected at site,Ericsson,Fiber,True,False
ALM001246,INC0188,2026-03-01 18:33:06,DEV0013,link_down,critical,Link down detected on uplink interface,Ericsson,Fiber,False,True
ALM001247,INC0188,2026-03-01 18:32:31,DEV0014,power_alarm,major,Power supply issue detected at site,Juniper,5G,True,False
ALM001248,INC0188,2026-03-01 18:24:04,DEV0018,service_degraded,critical,Service quality degradation detected,Cisco,4G,False,False
ALM001249,INC0189,2026-03-01 10:17:38,DEV0038,latency_high,major,Latency threshold exceeded,Nokia,5G,False,False
ALM001250,INC0189,2026-03-01 10:04:41,DEV0042,config_mismatch,minor,Configuration mismatch detected against expected baseline,Juniper,IP_MPLS,True,True
ALM001251,INC0189,2026-03-01 10:10:51,DEV0038,latency_high,major,Latency threshold exceeded,Nokia,5G,True,False
ALM001252,INC0189,2026-03-01 10:09:34,DEV0039,latency_high,major,Latency threshold exceeded,Ericsson,IP_MPLS,True,True
ALM001253,INC0189,2026-03-01 10:07:20,DEV0038,service_degraded,minor,Service quality degradation detected,Nokia,5G,True,True
ALM001254,INC0189,2026-03-01 10:12:44,DEV0042,packet_loss,major,Packet loss threshold exceeded,Juniper,IP_MPLS,False,True
ALM001255,INC0189,2026-03-01 10:14:17,DEV0038,packet_loss,minor,Packet loss threshold exceeded,Nokia,5G,True,False
ALM001256,INC0190,2026-03-01 04:54:18,DEV0100,device_unreachable,major,Device is not reachable by network management system,Cisco,Fiber,False,False
ALM001257,INC0190,2026-03-01 04:53:53,DEV0101,link_down,major,Link down detected on uplink interface,Ericsson,IP_MPLS,False,False
ALM001258,INC0190,2026-03-01 04:51:40,DEV0102,packet_loss,critical,Packet loss threshold exceeded,Nokia,IP_MPLS,False,False
ALM001259,INC0190,2026-03-01 04:50:47,DEV0100,packet_loss,major,Packet loss threshold exceeded,Cisco,Fiber,False,False
ALM001260,INC0190,2026-03-01 04:50:27,DEV0101,device_unreachable,critical,Device is not reachable by network management system,Ericsson,IP_MPLS,True,False
ALM001261,INC0190,2026-03-01 04:49:07,DEV0097,packet_loss,major,Packet loss threshold exceeded,Cisco,Fiber,False,True
ALM001262,INC0190,2026-03-01 04:58:54,DEV0100,link_down,major,Link down detected on uplink interface,Cisco,Fiber,False,False
ALM001263,INC0190,2026-03-01 05:00:07,DEV0101,device_unreachable,major,Device is not reachable by network management system,Ericsson,IP_MPLS,True,True
ALM001264,INC0190,2026-03-01 04:52:56,DEV0102,device_unreachable,major,Device is not reachable by network management system,Nokia,IP_MPLS,False,True
ALM001265,INC0191,2026-03-01 13:36:25,DEV0035,service_degraded,major,Service quality degradation detected,Cisco,IP_MPLS,False,True
ALM001266,INC0191,2026-03-01 13:30:37,DEV0035,link_down,critical,Link down detected on uplink interface,Cisco,IP_MPLS,False,False
ALM001267,INC0191,2026-03-01 13:39:09,DEV0036,packet_loss,critical,Packet loss threshold exceeded,Nokia,IP_MPLS,False,False
ALM001268,INC0191,2026-03-01 13:39:44,DEV0036,device_unreachable,major,Device is not reachable by network management system,Nokia,IP_MPLS,True,True
ALM001269,INC0191,2026-03-01 13:36:24,DEV0035,link_down,major,Link down detected on uplink interface,Cisco,IP_MPLS,True,False
ALM001270,INC0191,2026-03-01 13:42:49,DEV0035,packet_loss,major,Packet loss threshold exceeded,Cisco,IP_MPLS,False,False
ALM001271,INC0191,2026-03-01 13:36:44,DEV0036,link_down,major,Link down detected on uplink interface,Nokia,IP_MPLS,True,False
ALM001272,INC0191,2026-03-01 13:30:29,DEV0036,device_unreachable,critical,Device is not reachable by network management system,Nokia,IP_MPLS,False,False
ALM001273,INC0191,2026-03-01 13:30:47,DEV0035,device_unreachable,major,Device is not reachable by network management system,Cisco,IP_MPLS,True,False
ALM001274,INC0191,2026-03-01 13:38:51,DEV0035,service_degraded,major,Service quality degradation detected,Cisco,IP_MPLS,False,True
ALM001275,INC0191,2026-03-01 13:37:02,DEV0036,service_degraded,major,Service quality degradation detected,Nokia,IP_MPLS,True,True
ALM001276,INC0191,2026-03-01 13:38:13,DEV0036,device_unreachable,critical,Device is not reachable by network management system,Nokia,IP_MPLS,True,False
ALM001277,INC0192,2026-03-01 23:07:41,DEV0074,memory_high,minor,Memory utilization exceeded threshold,Juniper,IP_MPLS,False,True
ALM001278,INC0192,2026-03-01 23:10:03,DEV0075,latency_high,minor,Latency threshold exceeded,Ericsson,Fiber,True,True
ALM001279,INC0192,2026-03-01 23:02:21,DEV0074,cpu_high,minor,CPU utilization exceeded threshold,Juniper,IP_MPLS,False,False
ALM001280,INC0192,2026-03-01 22:57:44,DEV0074,memory_high,major,Memory utilization exceeded threshold,Juniper,IP_MPLS,True,True
ALM001281,INC0192,2026-03-01 23:10:11,DEV0074,latency_high,major,Latency threshold exceeded,Juniper,IP_MPLS,True,True
ALM001282,INC0192,2026-03-01 22:57:18,DEV0075,packet_loss,minor,Packet loss threshold exceeded,Ericsson,Fiber,True,True
ALM001283,INC0193,2026-03-01 16:10:19,DEV0011,link_down,major,Link down detected on uplink interface,Ericsson,IP_MPLS,False,True
ALM001284,INC0193,2026-03-01 16:07:56,DEV0009,link_down,major,Link down detected on uplink interface,Cisco,Fiber,False,True
ALM001285,INC0193,2026-03-01 16:07:11,DEV0011,power_alarm,critical,Power supply issue detected at site,Ericsson,IP_MPLS,True,True
ALM001286,INC0193,2026-03-01 16:08:34,DEV0009,service_degraded,critical,Service quality degradation detected,Cisco,Fiber,True,True
ALM001287,INC0193,2026-03-01 16:06:19,DEV0011,link_down,critical,Link down detected on uplink interface,Ericsson,IP_MPLS,True,False
ALM001288,INC0194,2026-03-01 15:51:50,DEV0085,service_degraded,major,Service quality degradation detected,Ericsson,4G,True,True
ALM001289,INC0194,2026-03-01 15:54:19,DEV0088,packet_loss,major,Packet loss threshold exceeded,Juniper,IP_MPLS,True,True
ALM001290,INC0194,2026-03-01 16:02:52,DEV0088,memory_high,major,Memory utilization exceeded threshold,Juniper,IP_MPLS,True,True
ALM001291,INC0194,2026-03-01 16:00:01,DEV0085,latency_high,major,Latency threshold exceeded,Ericsson,4G,True,True
ALM001292,INC0194,2026-03-01 15:51:32,DEV0085,memory_high,major,Memory utilization exceeded threshold,Ericsson,4G,True,False
ALM001293,INC0194,2026-03-01 15:56:00,DEV0088,latency_high,minor,Latency threshold exceeded,Juniper,IP_MPLS,True,True
ALM001294,INC0194,2026-03-01 15:51:41,DEV0088,latency_high,major,Latency threshold exceeded,Juniper,IP_MPLS,True,True
ALM001295,INC0195,2026-03-01 01:18:55,DEV0094,device_unreachable,major,Device is not reachable by network management system,Huawei,IP_MPLS,True,True
ALM001296,INC0195,2026-03-01 01:22:15,DEV0092,device_unreachable,major,Device is not reachable by network management system,Juniper,Fiber,True,False
ALM001297,INC0195,2026-03-01 01:30:14,DEV0092,link_down,critical,Link down detected on uplink interface,Juniper,Fiber,False,False
ALM001298,INC0195,2026-03-01 01:24:46,DEV0094,packet_loss,critical,Packet loss threshold exceeded,Huawei,IP_MPLS,True,False
ALM001299,INC0195,2026-03-01 01:18:06,DEV0092,link_down,major,Link down detected on uplink interface,Juniper,Fiber,False,True
ALM001300,INC0195,2026-03-01 01:29:00,DEV0092,device_unreachable,major,Device is not reachable by network management system,Juniper,Fiber,False,False
ALM001301,INC0195,2026-03-01 01:21:35,DEV0094,link_down,critical,Link down detected on uplink interface,Huawei,IP_MPLS,False,True
ALM001302,INC0195,2026-03-01 01:23:47,DEV0092,packet_loss,major,Packet loss threshold exceeded,Juniper,Fiber,False,False
ALM001303,INC0195,2026-03-01 01:20:57,DEV0092,device_unreachable,major,Device is not reachable by network management system,Juniper,Fiber,False,True
ALM001304,INC0195,2026-03-01 01:27:35,DEV0094,link_down,major,Link down detected on uplink interface,Huawei,IP_MPLS,False,True
ALM001305,INC0195,2026-03-01 01:27:28,DEV0092,link_down,major,Link down detected on uplink interface,Juniper,Fiber,True,False
ALM001306,INC0196,2026-03-01 04:39:26,DEV0117,latency_high,major,Latency threshold exceeded,Nokia,Fiber,False,False
ALM001307,INC0196,2026-03-01 04:38:06,DEV0115,latency_high,major,Latency threshold exceeded,Cisco,Fiber,False,True
ALM001308,INC0196,2026-03-01 04:47:09,DEV0120,utilization_high,major,Interface utilization exceeded threshold,Cisco,5G,False,True
ALM001309,INC0196,2026-03-01 04:49:22,DEV0118,packet_loss,minor,Packet loss threshold exceeded,Huawei,4G,False,False
ALM001310,INC0196,2026-03-01 04:43:04,DEV0115,utilization_high,minor,Interface utilization exceeded threshold,Cisco,Fiber,False,False
ALM001311,INC0196,2026-03-01 04:39:30,DEV0116,cpu_high,minor,CPU utilization exceeded threshold,Nokia,4G,False,True
ALM001312,INC0196,2026-03-01 04:45:21,DEV0117,latency_high,minor,Latency threshold exceeded,Nokia,Fiber,False,True
ALM001313,INC0197,2026-03-01 18:38:35,DEV0037,service_degraded,major,Service quality degradation detected,Ericsson,Microwave,True,True
ALM001314,INC0197,2026-03-01 18:29:03,DEV0037,packet_loss,major,Packet loss threshold exceeded,Ericsson,Microwave,False,False
ALM001315,INC0197,2026-03-01 18:36:36,DEV0037,cpu_high,minor,CPU utilization exceeded threshold,Ericsson,Microwave,True,True
ALM001316,INC0197,2026-03-01 18:39:31,DEV0042,latency_high,minor,Latency threshold exceeded,Juniper,IP_MPLS,False,True
ALM001317,INC0197,2026-03-01 18:34:22,DEV0037,memory_high,minor,Memory utilization exceeded threshold,Ericsson,Microwave,False,False
ALM001318,INC0198,2026-03-01 09:34:01,DEV0073,config_mismatch,minor,Configuration mismatch detected against expected baseline,Juniper,IP_MPLS,False,False
ALM001319,INC0198,2026-03-01 09:39:33,DEV0073,latency_high,minor,Latency threshold exceeded,Juniper,IP_MPLS,False,True
ALM001320,INC0198,2026-03-01 09:41:30,DEV0073,config_mismatch,major,Configuration mismatch detected against expected baseline,Juniper,IP_MPLS,False,True
ALM001321,INC0198,2026-03-01 09:34:17,DEV0073,packet_loss,minor,Packet loss threshold exceeded,Juniper,IP_MPLS,False,False
ALM001322,INC0199,2026-03-01 08:14:15,DEV0010,config_mismatch,minor,Configuration mismatch detected against expected baseline,Nokia,Fiber,False,False
ALM001323,INC0199,2026-03-01 08:09:40,DEV0011,service_degraded,major,Service quality degradation detected,Ericsson,IP_MPLS,False,False
ALM001324,INC0199,2026-03-01 08:16:04,DEV0011,packet_loss,minor,Packet loss threshold exceeded,Ericsson,IP_MPLS,False,False
ALM001325,INC0199,2026-03-01 08:13:04,DEV0009,config_mismatch,major,Configuration mismatch detected against expected baseline,Cisco,Fiber,True,True
ALM001326,INC0199,2026-03-01 08:16:48,DEV0010,latency_high,minor,Latency threshold exceeded,Nokia,Fiber,True,False
ALM001327,INC0199,2026-03-01 08:10:18,DEV0011,packet_loss,major,Packet loss threshold exceeded,Ericsson,IP_MPLS,False,False
ALM001328,INC0199,2026-03-01 08:03:57,DEV0011,packet_loss,minor,Packet loss threshold exceeded,Ericsson,IP_MPLS,True,True
ALM001329,INC0200,2026-03-01 22:11:44,DEV0066,utilization_high,major,Interface utilization exceeded threshold,Ericsson,IP_MPLS,True,False
ALM001330,INC0200,2026-03-01 22:02:53,DEV0065,latency_high,minor,Latency threshold exceeded,Nokia,Fiber,True,False
ALM001331,INC0200,2026-03-01 22:11:13,DEV0063,latency_high,minor,Latency threshold exceeded,Cisco,Microwave,False,False
